pH;Hardness;Solids;Chloramines;Sulfate;Conductivity;Organic_carbon;Trihalomethanes;Turbidity;type
8.19509651;135.8014684;15935.46808;3.07190403;382.8488008;629.4688409;12.65221392;36.84354837;3.75100994;Type1
4.344675401;120.8086537;20084.73991;1.59592548;467.5339507;570.648908;16.88816583;105.7271086;4.176427179;Type2
5.030700433;289.8717812;24076.32649;2.811569997;374.2686183;500.8047252;8.700541536;86.70169775;3.440517871;Type1
8.67859079;280.1770545;12022.19225;5.283266679;385.9241453;456.5818703;10.93202131;46.00530385;2.471115561;Type1
4.661128149;100.7274931;29254.81057;2.364932522;283.7574052;602.6214091;7.414466831;29.19836121;2.476087228;Type2
3.257541682;223.1420682;17778.05269;7.885485682;291.4546993;537.6940479;11.19398885;88.4457665;1.094640312;Type1
7.57781918;132.2617619;12728.07215;3.58605557;406.1897212;452.4278246;8.414135972;118.7112485;1.768328156;Type1
3.185761006;241.6891702;16171.84468;7.172926126;266.3938699;653.5633298;9.853228549;60.45428476;3.361126311;Type1
5.551113495;192.8532089;11217.17354;1.331979472;202.110883;458.5778942;9.896739761;51.12665081;1.219173541;Type1
6.150519672;157.7084363;26979.38828;5.957324169;314.4600798;476.3623133;13.23844448;84.82055827;1.139656462;Type2
8.696397404;191.1487465;24005.38581;3.213699958;319.4149817;427.8181802;12.77038034;43.16162405;1.030670031;Type1
3.502572348;262.2273424;17691.60587;3.968921697;217.8143655;561.9949431;9.805678456;109.2398935;2.916207796;Type2
3.471016698;104.2434331;22973.09757;4.080702799;216.1406571;687.0708393;14.44842371;96.41681736;1.858802925;Type2
6.6648436;183.2979195;26306.00408;9.48860482;403.4675159;441.5450932;12.01485909;28.47620353;3.498919525;Type1
3.596352678;258.523334;22364.99779;6.160324669;348.0257585;674.1106272;19.61589122;22.37180407;1.350704309;Type1
3.375207002;225.847594;11612.74443;2.693220191;432.7958598;639.6488849;16.84184468;75.54642998;3.351578716;Type2
6.641501853;239.0119164;19588.26091;1.833371883;222.0493907;683.6285988;9.964821306;71.12199258;3.995756997;Type2
3.169612257;242.8202853;23587.8033;7.649290614;405.3706813;484.1973358;16.82760713;119.6215617;4.621710301;Type1
6.027293629;197.4856517;23870.70628;7.954251269;413.1522278;417.1044839;16.1010672;106.331233;1.030384796;Type1
5.223067274;270.0966205;11435.8168;2.207350925;352.1671045;690.0205503;10.47563463;25.50722498;2.887096312;Type1
3.922105189;260.5662775;23733.19959;3.352332442;367.1325449;581.4111947;5.280356254;43.7800915;2.495328398;Type2
3.811253274;184.5460495;12716.09951;6.740182868;397.1171455;404.7944185;11.71538446;75.09349513;2.956053578;Type2
5.557379791;105.6565089;24533.94499;6.576129326;223.3762516;679.7733802;5.368153119;108.0265021;1.778503717;Type1
4.351299561;238.1041142;13972.75079;7.893520916;374.4016391;565.1306278;13.93499337;91.91161397;3.710710427;Type2
8.273748047;185.040431;18130.18447;3.354464799;368.8765705;496.8164856;16.12597473;22.82363776;4.917781241;Type2
8.3409906;166.4312525;13230.64978;6.996347485;356.5804401;648.0106337;8.34665163;99.82329649;2.954013821;Type2
6.584681958;202.6111347;16009.84177;8.822574943;219.3022318;567.9590587;14.26676371;30.13718337;2.850077194;Type1
5.414449826;146.6889224;25998.95711;5.493523351;285.0064918;634.9965634;10.32774165;47.77974989;1.197027791;Type1
7.285161739;121.4476726;27558.19645;8.347905854;438.8090914;696.0443568;10.47873169;55.28689494;3.67113667;Type1
7.991337639;150.2602573;29041.86553;3.022634287;391.97031;529.1022858;14.96846292;87.57175829;1.480079089;Type1
7.360978711;203.212332;20042.67406;5.852362065;384.8693164;678.6019222;14.3136363;64.9721481;2.946697224;Type2
7.073780751;177.6727762;11380.65761;9.204952753;303.158744;419.8343475;10.42823155;52.58430415;4.411687509;Type1
6.067230586;265.3527547;17078.03622;3.365758858;225.9621701;549.0914282;6.847667946;62.87574872;4.121755493;Type1
3.033969523;286.4709707;22274.99122;1.491654681;403.8602609;436.52365;9.517772217;86.44317182;4.380668442;Type2
6.709344336;241.815358;27725.59519;6.7192816;463.8535086;644.2707698;11.60806796;53.04656839;3.227243414;Type1
5.338819288;210.8033088;23285.33358;3.802681092;387.1361532;572.2428761;17.66265528;68.14526725;4.956993466;Type1
4.646390598;155.4304903;12600.86673;7.979411434;226.8058643;569.5631432;14.85545036;46.59735539;1.804606049;Type2
6.833545045;200.7888565;19599.1793;5.789816215;427.8658718;642.9613863;17.98990606;71.65610743;3.614314097;Type1
4.08466006;209.265456;27014.78385;5.946462641;466.9695086;643.5411445;9.957233876;35.00093654;2.370638716;Type2
7.809123129;150.8153114;26214.82266;7.882411014;328.4464987;428.9446128;13.35756153;79.8154906;3.333251827;Type1
7.57341599;172.4331279;26693.29766;7.905624746;334.1286873;671.305563;9.527593248;63.8902698;1.272227993;Type2
8.46926195;282.3572576;13788.95032;1.280166803;447.1315672;549.0003434;11.87161354;20.18828186;2.435765973;Type2
4.999051693;230.9499694;25363.15698;8.986909013;277.3563177;695.3818565;8.648728228;74.00099873;2.153619581;Type1
8.212932975;125.231873;18119.98941;9.052868083;418.8344979;529.7024197;15.63184383;38.11079941;4.739774985;Type2
4.320120132;126.7559238;12112.43829;5.657234141;219.8674274;590.6208459;5.623838685;52.341438;4.183339711;Type2
5.11191305;186.8464653;23681.14378;3.456447357;419.98024;604.4063628;12.34462854;20.97898845;2.572958078;Type2
6.733243762;120.8792881;10390.35315;7.531894267;436.7628884;525.0775729;10.13022867;25.04382936;2.997525591;Type1
6.084210228;158.9670886;21409.11705;1.776819772;436.3715799;426.8434198;5.128508582;93.69540281;1.127664486;Type2
8.425319631;243.686205;26339.23495;6.426967705;314.7616673;574.8092054;6.648022048;73.77553031;4.068337745;Type1
4.273797488;122.2432084;20244.86851;4.647198108;226.6032175;608.9210276;15.77622689;82.77610391;3.12956258;Type2
4.181342598;197.8944647;10492.30595;9.534733933;451.9229991;484.8372999;17.77668311;46.19371059;3.322291612;Type1
4.028063253;255.5451699;25665.47177;1.851844765;418.0705934;469.4681743;7.845757582;63.30037976;1.987540358;Type2
5.371831456;107.2084135;10778.05976;6.571531288;249.7126328;647.7378452;7.431663115;21.19855993;2.958262145;Type1
6.658118647;253.5725706;23039.11382;7.422090178;210.3590196;490.6130184;16.91083682;92.52300576;1.247467541;Type2
8.540388445;114.7178565;15225.39381;3.001523598;414.0134217;635.0580043;10.54145542;98.05877622;1.885588364;Type1
4.363837874;154.6327659;10057.05633;7.203844533;279.2574836;580.0200825;19.50643053;33.05395537;3.149006655;Type2
5.832889567;243.7711688;12897.87626;3.575880501;466.7433077;420.1037585;9.821770355;50.32297953;1.745803847;Type1
5.940490533;277.0199144;13792.10833;2.350684345;361.262107;469.2879667;14.04210511;45.14043908;4.103957699;Type1
5.665557136;121.1405359;28334.22973;1.400238315;224.6111339;697.8156485;15.89024068;100.3765153;1.201413728;Type1
6.982812143;123.1122673;21789.67746;9.795027883;391.5524098;676.0538776;15.61592696;87.37093126;4.217051408;Type2
7.331706127;217.8236985;28524.14523;3.159546347;430.5301542;567.8912002;16.39462678;104.2281457;4.684289174;Type1
3.306546706;148.7657442;10733.70305;5.353219964;257.5292715;533.8642649;7.214153525;61.77809301;3.190652755;Type2
7.35166153;207.5656099;24086.90874;6.933932942;447.9526302;575.4989704;7.123891949;36.26666235;1.352314992;Type2
6.71871114;209.2784404;28080.15517;4.240904805;215.9039712;418.7700915;11.04730222;94.8307654;2.061829041;Type2
7.028450092;251.7000232;16223.70404;7.752485771;370.4740706;603.2398774;11.09981223;21.95845688;3.178525211;Type2
6.647749572;297.0774115;15701.43467;2.171211646;338.7814293;686.1625534;8.620170103;107.5149244;2.400148826;Type2
5.879140306;125.4326773;12043.93707;7.982439999;391.9237966;489.0553088;8.55306659;45.43071743;2.895860981;Type1
8.426721071;267.493413;15055.97704;7.106349289;487.4020012;527.0036063;16.67155365;109.0313561;1.206551371;Type1
4.773268065;247.473146;19080.1673;9.519590169;340.8981855;687.8436552;17.49060794;87.80993346;1.024040998;Type1
3.017387897;209.3867824;19919.33589;4.271010051;418.7203085;514.0685279;16.03049191;60.21375295;4.344614988;Type2
7.929079541;292.0931369;18285.769;4.515039826;422.0662866;434.7422276;7.100983624;30.72619516;1.334833851;Type1
7.517561177;166.8974286;18376.1155;6.816253086;468.6110214;670.5835495;6.030841193;68.70848466;1.208502383;Type2
4.325638987;287.7938257;11304.13116;1.432214824;443.5433549;597.5261502;19.82164914;41.26966244;1.230276707;Type1
5.609822085;148.4278046;11242.39947;8.521611554;344.6536649;603.9447857;10.3846062;25.17457284;2.4571269;Type1
4.04979056;228.5106185;15562.35246;6.536714517;309.3416704;415.8764685;5.73751144;93.8837664;3.992533692;Type2
7.477036513;174.7773905;27965.11413;4.397980454;363.3727959;695.5340902;19.73944663;103.9490663;1.983741373;Type2
6.266040581;179.2479477;27179.67551;6.045063905;219.3587283;435.4041526;8.242735549;48.3209349;2.915780385;Type2
6.262206974;145.3146305;12672.99073;9.634869192;391.9415996;474.2518298;15.25743193;83.92098762;2.162184027;Type2
5.851431303;268.4389882;11520.29932;7.270804848;307.3223822;453.9246125;7.763768891;22.42099213;4.963642591;Type1
3.569584094;258.9818315;17739.93765;2.084140284;499.2596733;562.0119157;16.88886553;49.59855906;4.635855516;Type1
7.733048551;299.0871667;12717.45821;5.817871059;365.3332176;532.7014416;16.32677398;32.24592026;1.499436264;Type2
8.261856996;214.1771288;26243.22314;4.185191117;202.3569867;657.8037304;13.14720656;49.02537736;3.370267584;Type1
3.441887546;157.8343486;18039.79745;7.119659438;466.7745527;593.040834;9.186546875;41.45927524;3.155184017;Type2
8.866716477;149.526471;19770.1341;7.411266836;446.8083926;617.6079189;8.474871308;37.52052861;1.876048209;Type2
4.277904886;221.6127303;23021.44833;3.536403647;200.925013;694.0656153;15.29771165;45.1649863;4.225471171;Type2
6.64582893;163.9675017;10301.7041;6.669113861;207.8912488;421.3943023;12.2587187;72.01402423;3.458801039;Type1
3.618639376;165.6402092;25759.16796;6.469527371;425.8991504;430.7359591;12.68878198;50.40900062;2.999967695;Type2
7.234404836;125.9298337;18717.80121;8.981110506;319.4763298;589.4529722;9.699165041;78.59223801;3.575809659;Type1
5.259955181;159.8689981;20062.63017;7.828961541;307.0241455;525.7743553;14.55250735;110.0938165;4.883616148;Type2
5.057675936;206.8275571;22322.35491;5.800484152;201.1275622;552.623801;12.0645908;84.86374807;1.39288723;Type2
3.362569188;192.0236546;24698.89994;7.206104111;374.1582436;509.7076239;18.29616009;115.7207966;3.461773639;Type1
7.31250439;218.3491763;28213.40822;4.796863714;317.1748999;587.6428484;14.92310037;52.46311263;1.208489656;Type2
5.911392072;178.4815203;16489.53481;3.799572213;412.6057499;624.2303567;14.0716107;62.59833013;2.492115681;Type1
4.363547963;151.3111556;28139.67308;8.842882884;430.6762038;462.3112436;5.663112846;113.7175739;4.633415741;Type1
6.669693939;278.2072947;12759.96835;8.698630855;390.609356;478.9498151;19.51912753;23.57799117;1.406084249;Type1
7.489197418;193.2895431;16824.85805;8.547853127;349.8459104;681.7788698;15.34339083;48.97262323;3.361025453;Type1
7.315526031;289.3008752;29842.34216;3.943888698;222.0895324;594.003363;11.53467133;108.2316071;1.110770469;Type1
5.451805662;267.0427058;27438.37199;4.772186187;231.7462064;634.6062494;13.61224915;87.36796706;3.646332511;Type1
6.541791214;102.3193626;10106.9132;2.50302374;468.4484179;641.4298039;11.78841753;85.16931076;3.797430023;Type2
5.259583131;128.7337498;14709.71986;5.168815696;466.9600818;632.7267583;5.079183073;94.25479198;4.318494357;Type1
4.841776596;132.8913134;25060.58125;5.743489858;470.5970016;626.2865448;10.8179901;107.7390378;1.839771686;Type1
7.941266799;294.7357549;15151.33767;6.14458855;222.603001;452.0627126;12.60065376;55.44966753;2.69310315;Type2
8.949760498;240.0617507;18479.43873;8.176913511;497.5123819;446.9864397;10.81311471;23.76730053;2.198154204;Type2
8.677031039;226.8931467;16849.35399;6.751995143;242.1105517;511.4768405;18.2353149;97.10291787;4.505105227;Type2
8.374515158;176.4860551;18668.14088;4.16469353;488.5363451;573.2962448;5.273169769;77.68900583;1.573144832;Type2
8.01330364;265.9247849;14752.42822;7.925590536;385.1674877;421.1427526;18.5728728;98.19091064;1.247866022;Type1
5.94297742;253.1578171;24358.43403;6.374394941;404.9681443;436.001273;15.04986845;99.13464422;3.633988768;Type1
4.045254764;136.8070307;26850.24161;6.901514135;384.5529646;672.2397158;18.84456968;77.32564824;4.726398931;Type1
5.094384247;299.9982469;22343.17429;8.302450037;475.708009;406.4168906;13.19845196;25.72632864;1.058587604;Type2
4.55061371;128.9959639;11790.48928;7.368391915;224.8144771;407.1172173;10.57484055;119.8312323;1.566777557;Type2
6.497434772;145.8283232;12106.47897;5.870273384;254.2161222;667.3485903;7.359900765;53.61680511;4.546401443;Type2
4.685372591;194.6596209;16387.40242;6.533668314;490.8476534;649.5597147;17.75632215;62.41612878;2.395464547;Type1
6.544980333;199.7311538;29210.36058;9.836925795;440.9231957;667.0415171;8.454942279;49.91494747;3.791477043;Type1
6.117271778;209.5076169;20561.7865;4.991488758;244.7987665;553.008863;14.6926451;97.51922838;1.277445096;Type2
6.276518195;168.5346465;19281.81364;7.669175764;456.6952765;420.4541673;18.36579956;50.83095419;3.891152726;Type1
7.61186514;129.4261749;26515.84542;5.181937517;349.416567;674.2069222;11.6076404;65.58950491;2.089939875;Type1
6.412909998;178.6023288;18319.53161;8.210619304;372.722732;423.4288591;17.03333804;75.08372009;3.2795254;Type1
7.41020091;109.843919;19497.2171;9.618887259;427.7971375;452.2884443;10.49360075;114.437695;2.05080365;Type1
4.218836171;157.9343907;19865.21322;3.899143813;437.2935731;430.6488247;16.2278807;108.2976984;1.50073919;Type2
6.863632181;205.2410151;26638.37846;5.620856435;462.3127364;451.0202665;13.03201422;27.03151054;3.053066725;Type1
6.263858911;228.2142398;21922.17454;9.980167927;217.5742979;620.6822329;19.54337079;87.77672418;2.641900623;Type2
3.170940359;289.6539711;15988.73827;8.714197456;306.535755;493.6723247;17.73237462;23.26776615;3.534743415;Type1
6.699943818;106.6020807;28874.88364;5.182867169;270.9390967;441.4344545;19.38352512;111.6769176;1.226859442;Type1
7.892271719;208.8782285;10602.88491;6.334722201;209.7245947;551.5847984;7.176661743;59.41697573;2.476161957;Type1
3.504576892;239.410291;22843.04826;1.099031713;272.1666882;663.680616;18.86975288;59.15656757;2.623578333;Type2
6.985780466;133.35583;26002.39887;4.527968747;211.3324654;690.3202397;17.9401256;26.77096161;1.40402114;Type2
7.166673796;200.7026065;16000.4457;3.419286898;289.5605213;593.6919829;12.67691262;40.92516087;4.364376945;Type2
7.577722705;116.2376424;19941.72439;7.793652057;260.7224212;415.6780367;11.8407518;109.2518165;4.687814809;Type2
7.021942179;173.9017157;15037.17915;8.545780107;287.4124677;482.5626496;14.49085307;75.31457281;4.010613347;Type2
3.914879016;295.8010021;20427.7585;7.077861579;251.1317658;624.2825324;11.90478753;85.16845486;4.701671716;Type2
8.143114326;103.5241101;10825.25335;4.233765076;375.9966496;610.3470192;18.78801428;72.51873543;1.99390087;Type1
7.016187559;182.2753026;28011.07264;1.136834038;254.1244043;563.4197904;12.14025014;45.17921189;4.554285731;Type1
5.429528885;271.6653366;25836.84183;9.938851374;362.7842465;674.6598096;7.247630093;77.05724011;3.757826815;Type2
6.57564504;112.1857212;26256.75482;2.721247156;291.3392128;508.7961714;12.53847788;98.49821357;2.971540404;Type2
4.386874094;227.3412942;19495.94859;9.765485162;339.958671;522.1183286;6.57343128;61.21682739;4.236844694;Type1
7.6219863;173.256736;25726.38283;7.797156825;477.1806734;615.6717699;6.41297922;33.17204114;2.171796369;Type2
5.701018414;121.0584012;24841.40389;3.438146121;229.3490251;644.5995693;10.6951422;47.56395119;1.288068884;Type2
3.870397465;288.325253;23799.61693;5.679018061;386.2661673;460.927543;18.88975208;30.08872718;4.282975325;Type1
3.350214406;227.1098015;17990.64472;8.1934018;336.9757185;698.0946728;9.802308677;96.05826368;3.63642937;Type2
7.718214443;212.5598415;10244.89313;7.908931539;241.8077267;498.4950471;13.94644485;90.68839849;1.433296647;Type1
8.569084844;238.5297826;22112.06799;7.146892619;244.7789879;591.4174532;12.24244348;30.03561961;2.21649472;Type2
4.436658021;299.7877107;26217.06403;9.847335544;315.1553118;427.8995973;19.46940124;78.5111053;3.821651705;Type2
6.063802659;245.7922435;28997.42858;4.046896908;291.72671;642.9384572;8.373646446;27.42081641;1.276158209;Type1
8.65300518;172.7209088;10779.06795;3.148662409;354.9825119;446.5584457;19.52892021;114.5285713;4.563095303;Type1
5.436428333;120.6541472;29515.08735;1.097572025;209.1587935;582.1201201;18.13356527;21.88017394;3.056814567;Type1
3.657044013;256.0193331;28459.08709;1.864557176;443.2678942;623.7004935;16.77971326;116.3982557;4.09327925;Type1
5.940354097;240.3866006;17483.22101;8.256985653;387.9978935;627.5629322;16.88654872;40.66734604;1.588991675;Type2
5.062243391;182.1869107;23311.86341;4.024584083;220.9915489;570.660242;10.32965306;59.60802079;3.286252921;Type1
4.170946232;157.9223419;21501.97005;3.83646977;253.4307695;615.878152;8.905699216;113.3637361;4.096366678;Type1
6.031191179;269.1290172;23249.93999;8.946532275;488.3537679;529.3141231;10.08215466;111.3397478;3.190918802;Type1
3.719452987;195.9940934;16665.50573;7.094876168;487.2502153;576.1195856;5.251226012;49.58625868;1.201817807;Type2
6.206530654;154.6090719;28946.71999;3.011721918;348.792462;579.5987444;6.082589351;80.52182213;4.38689134;Type2
4.552881864;174.2159508;15095.71704;1.820579543;440.6095177;568.8770651;16.3100724;119.4225212;3.58520431;Type1
7.329658555;218.4193206;19313.49013;8.362624904;437.37961;677.65138;17.11973141;76.63629062;1.801977817;Type1
8.485037847;232.2345491;14342.06518;5.075589277;414.3489655;592.5990683;13.5336145;107.3408134;1.204512778;Type1
3.594909521;285.1123815;27473.04298;2.422896715;454.0780248;685.7732123;13.45413761;91.99134807;4.883507957;Type2
6.163497799;253.8895381;15829.89795;9.280015685;330.6902348;575.4705362;9.551691324;56.36636594;2.453912837;Type2
8.170871052;259.0061943;22517.2101;1.74076222;347.0768528;538.4104829;16.28731222;105.9268018;3.756662449;Type1
4.881417191;125.1219609;14873.4018;5.878357527;499.0248535;647.9461115;15.02838381;82.93367207;2.085053534;Type2
6.41791749;231.9314088;26216.45583;5.654422105;220.4926221;623.8327865;18.5302727;66.92519384;1.015741222;Type1
7.807300029;118.3678974;19682.98262;4.216849722;395.3853253;658.680925;15.75275803;67.83197236;2.929893936;Type2
7.809929437;194.8309317;21147.6246;5.168799634;206.4052389;644.0770257;8.495741397;117.6601978;2.707660056;Type2
4.272577708;282.033563;16601.27612;3.971215929;282.6972957;581.8875289;11.36338656;27.90812236;3.948759556;Type2
3.737701862;175.570432;17756.34164;4.074684077;496.7388209;621.0132724;18.36637653;109.9254801;1.949191563;Type2
5.187969896;299.1588351;15259.70103;1.253688618;214.6973357;492.7791694;6.415204066;65.18823186;3.787670701;Type2
7.289382354;222.8754394;29569.91868;1.381430788;412.9882677;415.3821083;15.23006208;49.0331221;3.194446621;Type2
7.267569555;144.2116562;27340.72617;4.960691493;317.6852043;580.3302136;17.73619477;36.44289694;4.267429044;Type2
7.860318777;215.0665801;13893.20351;6.642389287;483.2634764;463.5666979;11.22908319;68.75026817;1.631228107;Type1
4.212211797;191.9490027;27875.64062;4.504884056;481.9072534;406.5590747;10.85787613;41.12687019;2.854187615;Type2
4.992684684;137.3611217;22705.75793;6.991524917;393.143594;595.9700892;8.139477268;64.11124156;2.778908395;Type2
4.932672352;265.8224843;29210.67023;7.848988066;241.8348;674.0504967;10.24030277;112.7931427;1.49336757;Type2
7.720051656;276.9519353;24685.18864;7.718865511;369.2722963;631.5280147;19.18305502;67.38232124;1.676439678;Type1
3.940355626;115.0704407;16040.34361;9.94214652;386.3796401;566.4585717;19.23101092;98.79070174;1.508195342;Type2
7.127908933;138.1537379;11905.82579;2.137970308;464.1353328;645.035913;11.15818319;55.05702652;4.559672499;Type1
4.369927152;117.6567125;27385.14736;9.262844919;462.7782016;470.6801653;15.47230327;28.58842531;4.655040221;Type1
3.462156523;194.4438815;20169.56154;1.259233078;363.9407642;629.0324165;19.99864503;107.3859264;4.695702855;Type2
4.732309777;228.8703216;12996.10243;9.437695448;313.3140615;624.4597587;8.981185939;70.78174431;1.209215558;Type1
4.536745212;246.2884624;29131.07322;6.970815417;204.0959224;527.047147;9.754827806;31.92261942;2.619277535;Type1
4.63194002;294.2941078;24558.48199;2.559018001;248.6026247;619.1190554;5.579768483;105.7244546;2.806925724;Type2
8.716494535;218.1838681;28310.94558;1.883563885;228.3714823;550.280894;19.70354631;98.75300054;4.965717264;Type2
8.491485841;220.6810841;23478.25365;1.64915242;304.4231973;578.939685;17.77016236;106.0387899;1.12432966;Type2
6.988913251;262.072512;23284.97749;9.62515221;419.9373683;660.998619;15.90915546;60.02852221;3.812922908;Type1
4.712816204;192.9170982;13059.68728;9.846401463;433.9956288;404.5704909;11.91870291;97.68594485;1.125072301;Type2
4.218241075;235.5942775;29656.22019;6.953864094;442.1387;634.2616258;15.25923532;111.9165814;4.43846524;Type1
8.978651806;133.4526852;10933.85964;2.381955165;445.9689779;402.6513984;15.02108873;91.96097466;3.598518727;Type1
8.088232593;181.5506583;10063.35644;7.372493905;382.0454152;598.7520494;16.59987918;83.19806953;2.425705704;Type1
7.96768649;119.0820257;15537.5098;7.77334131;413.2978085;454.468152;15.29482852;33.37312205;2.602644101;Type2
3.462298986;201.4185038;21299.35079;7.12315815;358.4218881;561.5711596;8.243647365;71.90686036;3.304251825;Type1
3.830701825;162.9889578;19471.55633;5.693080382;383.6412101;550.4101103;9.715487107;69.46246937;2.658773173;Type1
7.413751218;248.6285179;27350.6784;4.767406157;348.4581089;444.1287665;7.2692279;60.59306031;1.019252402;Type1
3.024807064;102.8518687;15287.51069;9.980739665;440.7658816;442.1500527;14.22397528;84.46244068;3.041058061;Type2
4.058409931;169.6258119;27728.08572;3.223539544;291.0630617;605.225636;10.29425037;86.39183226;3.872714081;Type2
3.611964821;274.5260691;17926.83768;4.145061565;322.7352008;686.7544669;12.73688735;40.92459291;2.289535361;Type2
5.69792551;261.4910147;19278.00991;5.236980902;215.3782594;599.6426924;18.34973241;52.36649981;1.927936614;Type2
4.635782042;293.7606769;24132.88336;9.387882871;375.3956732;507.0504353;19.78999614;83.28450682;4.260961081;Type2
4.705784701;106.0618452;14065.37752;3.744864887;316.551386;538.5195219;12.88916042;40.62895002;3.772724874;Type2
8.116243997;223.2794855;25716.18932;5.247315541;463.3169339;506.3928811;18.46468967;48.39609172;4.555742213;Type1
3.654492826;172.2384373;10514.12239;4.57423586;441.5870435;672.5256766;18.67959502;49.99209946;4.203512435;Type1
5.279619666;271.6572317;22726.82166;3.536674068;251.791911;520.7494204;8.015822857;73.05762812;1.688394841;Type1
4.745660565;133.9342899;23036.81807;1.830831613;432.6887695;537.4654645;13.78155117;86.20253701;4.262593749;Type2
6.230166737;218.2904221;17879.05289;2.654713278;495.4816349;587.3522429;8.015286091;39.98194375;3.01538641;Type1
5.040395296;177.7326741;17841.61051;9.981771835;354.9207521;432.6244016;10.9722276;73.3560281;1.82614072;Type2
5.076713968;210.7756235;10248.13769;3.607807309;390.8831291;475.8558192;5.5695183;96.17190309;4.367284083;Type1
6.407788342;148.8390638;20672.36717;6.103921222;310.5460292;639.7814869;13.59958828;84.48686173;1.27325166;Type2
5.281133903;278.2211314;22149.72635;4.172400708;415.2822625;448.7110588;12.67290967;104.2387627;1.197158167;Type2
7.105963639;167.0566174;16439.78415;3.667247649;347.4538945;678.2208991;11.79602216;106.8985938;4.770842746;Type1
8.690334167;167.7144876;13812.12872;7.735871075;476.6952547;564.4295217;18.50324793;22.28164741;3.813347242;Type2
6.808285486;133.1087609;28737.68053;3.793426676;484.8792544;529.8301986;13.15660713;70.74685202;4.258675997;Type1
8.267811409;274.7614035;26721.60445;6.823539275;436.3581308;677.9809688;18.90589799;65.15580495;2.676110836;Type1
6.279321978;206.0555294;16519.78826;3.854859492;420.6743654;598.4619868;11.5314256;108.2746153;4.245318455;Type1
3.456730992;253.2502869;16232.89804;7.529788631;409.062659;610.7704363;11.12832508;103.5460795;1.902285428;Type1
8.462625731;289.4797839;19258.20194;5.314927854;383.1435497;681.112667;7.074850313;57.10606528;1.552045714;Type2
8.615116636;236.0944289;28051.41851;3.090035573;402.8863755;595.7597953;8.824630522;94.44524533;2.403254969;Type2
7.207962933;294.0161638;11069.51297;2.94247449;244.8477141;696.5024563;7.295516961;95.5821706;4.792628931;Type1
5.009996006;238.9919111;22027.10069;2.004140104;389.3936826;416.9413552;7.951245572;118.2398146;3.167716317;Type2
4.138642004;219.9675622;19724.86706;1.47690265;297.2293688;643.825652;17.16932102;38.12500455;2.421148163;Type2
7.16916809;283.5289476;18583.78835;6.424704248;489.7763726;696.1561952;18.07996137;55.52972035;3.122003013;Type1
8.486076181;164.501468;17801.57669;3.228361982;292.9109975;475.8420416;16.73874022;44.76279395;4.661586852;Type2
8.623398219;182.404386;14682.43531;3.166184729;228.8759252;658.0669184;15.20711804;63.74752609;2.098406373;Type2
5.363745637;136.4448064;22971.63205;9.261937137;339.5539595;689.4805337;11.9493288;71.94153021;2.774228793;Type1
5.878144991;108.4974815;16160.11494;8.97286179;357.6850966;631.2284583;16.04091096;115.5027422;2.251380275;Type1
8.36607896;231.9190314;29833.46046;8.268038557;213.7164781;422.7117749;14.96869283;38.77262604;4.485779978;Type2
5.278112309;279.7514006;27972.30096;1.33093819;391.8758725;686.8551605;15.14975488;40.7296875;2.587615495;Type1
6.16177637;105.7317226;28369.90231;6.286365956;366.3070668;693.7848498;8.644453019;64.35328544;1.132272588;Type1
5.861467191;171.2547561;11483.05502;6.930211235;447.0681774;685.650491;19.37815037;85.54236455;1.936122071;Type2
3.732663621;222.0921587;22872.67812;4.239948882;351.3782849;597.1780579;10.91961223;41.67537724;2.749951049;Type1
8.551709846;199.8336346;23367.0439;8.845160953;336.4537098;650.9283608;14.00457201;29.87030863;3.833451022;Type1
4.379784222;125.7813634;10408.13615;1.857421413;425.8415285;415.7163141;7.086121165;108.9149795;1.094847431;Type1
6.274982678;148.1030793;23023.87434;6.333089204;234.7523018;620.8156883;17.51313784;74.07122073;1.939075274;Type1
3.282800764;294.7922335;21017.94105;6.810236065;250.5021421;617.4820957;13.822016;37.16144297;2.869643547;Type1
3.13913021;116.5425739;14899.1767;3.037629853;234.4272572;492.1262553;18.76815353;68.19452485;1.704064548;Type1
7.745851132;218.6111596;29683.01065;9.849844415;447.7553303;645.5624587;9.463355613;81.0780609;1.116578973;Type1
6.10729772;198.7178544;10365.94509;1.373184259;414.3037056;575.5292554;5.714300817;41.87565289;4.048398857;Type2
6.039233136;236.1799088;22912.91776;9.347251844;242.5574583;517.6300579;6.368408763;104.7530613;3.150804011;Type1
4.916694775;257.0925987;10787.15303;4.656586619;378.0421529;583.1386694;10.54578218;84.95295503;1.702044653;Type2
7.610117047;204.3591625;22249.25887;1.579238381;473.1095234;424.7358172;15.14609646;47.90331924;4.293824161;Type2
7.018440069;180.4416808;13014.40054;9.009305561;352.6088231;400.7502504;6.635419109;106.9075324;4.756356721;Type1
5.043240474;256.2764903;22500.05133;6.955682305;207.0933275;562.2002943;12.33976534;79.68426288;2.826219176;Type1
6.830111042;148.9836459;24710.95926;5.812458011;254.0223993;617.0650571;18.86692088;40.84195657;2.466955273;Type2
6.308694081;105.9977761;16717.42603;2.017455114;287.9749829;472.1416611;8.300907073;84.81713387;1.601869765;Type2
4.93298964;129.5232199;12343.06507;5.311462813;250.6813972;588.6061632;16.19274546;73.69667183;3.61550025;Type1
